timestamp_idx,edge_idx,edge_name,src_node,dst_node,capacity,effective_capacity,length,pci,speed_limit,lanes,incident_flag,flow,speed,target_next_flow,target_next_speed
9780,3,E3_V2->V3,1,2,3500.0,2698.84,4.0,69.42,60.0,4.0,0,535.53,60.0,558.16,57.67
9780,4,E4_V2->V5,1,4,2800.0,2159.07,1.8,73.42,50.0,3.0,0,529.5,50.0,485.96,48.29
9780,5,E5_V3->V8,2,7,4200.0,3238.61,2.5,81.42,80.0,4.0,0,321.89,79.77,454.19,80.0
9780,6,E6_V4->V5,3,4,2500.0,1927.74,1.5,61.42,50.0,2.0,0,435.12,50.0,352.76,45.91
9780,7,E7_V5->V6,4,5,3600.0,2775.95,2.0,66.42,50.0,4.0,0,380.2,50.0,509.27,50.0
9780,8,E8_V6->V2,5,1,2400.0,1850.63,2.2,63.42,50.0,2.0,0,411.11,48.33,423.7,50.0
9780,9,E9_V6->V7,5,6,2800.0,2159.07,3.0,67.42,50.0,3.0,0,362.32,49.49,377.08,47.8
9780,10,E10_V7->V3,6,2,3100.0,2390.4,2.1,71.42,50.0,3.0,0,420.52,50.0,425.83,50.0
9781,0,E0_V1->V2,0,1,4000.0,3086.98,3.5,76.44,70.0,4.0,0,362.0,70.0,484.8,70.0
9781,1,E1_V1->V4,0,3,3200.0,2469.58,2.8,71.44,60.0,3.0,0,340.79,59.22,420.75,60.0
9781,2,E2_V1->V5,0,4,3000.0,2315.23,4.5,66.44,60.0,3.0,0,408.13,60.0,361.49,60.0
9781,3,E3_V2->V3,1,2,3500.0,2701.1,4.0,69.44,60.0,4.0,0,558.16,57.67,452.33,60.0
9781,4,E4_V2->V5,1,4,2800.0,2160.88,1.8,73.44,50.0,3.0,0,485.96,48.29,452.47,50.0
9781,5,E5_V3->V8,2,7,4200.0,3241.33,2.5,81.44,80.0,4.0,0,454.19,80.0,478.11,78.65
9781,6,E6_V4->V5,3,4,2500.0,1929.36,1.5,61.44,50.0,2.0,0,352.76,45.91,440.53,50.0
9781,7,E7_V5->V6,4,5,3600.0,2778.28,2.0,66.44,50.0,4.0,0,509.27,50.0,405.68,50.0
9781,8,E8_V6->V2,5,1,2400.0,1852.19,2.2,63.44,50.0,2.0,0,423.7,50.0,504.55,50.0
9781,9,E9_V6->V7,5,6,2800.0,2160.88,3.0,67.44,50.0,3.0,0,377.08,47.8,369.58,50.0
9781,10,E10_V7->V3,6,2,3100.0,2392.41,2.1,71.44,50.0,3.0,0,425.83,50.0,358.14,49.93
9782,0,E0_V1->V2,0,1,4000.0,3089.59,3.5,76.46,70.0,4.0,0,484.8,70.0,330.48,69.76
9782,1,E1_V1->V4,0,3,3200.0,2471.67,2.8,71.46,60.0,3.0,0,420.75,60.0,252.62,60.0
9782,2,E2_V1->V5,0,4,3000.0,2317.19,4.5,66.46,60.0,3.0,0,361.49,60.0,332.25,58.4
9782,3,E3_V2->V3,1,2,3500.0,2703.39,4.0,69.46,60.0,4.0,0,452.33,60.0,459.02,60.0
9782,4,E4_V2->V5,1,4,2800.0,2162.71,1.8,73.46,50.0,3.0,0,452.47,50.0,489.96,50.0
9782,5,E5_V3->V8,2,7,4200.0,3244.07,2.5,81.46,80.0,4.0,0,478.11,78.65,434.27,78.93
9782,6,E6_V4->V5,3,4,2500.0,1930.99,1.5,61.46,50.0,2.0,0,440.53,50.0,422.91,50.0
9782,7,E7_V5->V6,4,5,3600.0,2780.63,2.0,66.46,50.0,4.0,0,405.68,50.0,459.66,50.0
9782,8,E8_V6->V2,5,1,2400.0,1853.75,2.2,63.46,50.0,2.0,0,504.55,50.0,539.58,47.47
9782,9,E9_V6->V7,5,6,2800.0,2162.71,3.0,67.46,50.0,3.0,0,369.58,50.0,347.87,48.53
9782,10,E10_V7->V3,6,2,3100.0,2394.43,2.1,71.46,50.0,3.0,0,358.14,49.93,421.95,50.0
9783,0,E0_V1->V2,0,1,4000.0,3092.22,3.5,76.49,70.0,4.0,0,330.48,69.76,423.08,70.0
9783,1,E1_V1->V4,0,3,3200.0,2473.77,2.8,71.49,60.0,3.0,0,252.62,60.0,309.38,58.08
9783,2,E2_V1->V5,0,4,3000.0,2319.16,4.5,66.49,60.0,3.0,0,332.25,58.4,405.19,59.8
9783,3,E3_V2->V3,1,2,3500.0,2705.69,4.0,69.49,60.0,4.0,0,459.02,60.0,473.89,60.0
9783,4,E4_V2->V5,1,4,2800.0,2164.55,1.8,73.49,50.0,3.0,0,489.96,50.0,405.19,50.0
9783,5,E5_V3->V8,2,7,4200.0,3246.83,2.5,81.49,80.0,4.0,0,434.27,78.93,372.31,80.0
9783,6,E6_V4->V5,3,4,2500.0,1932.63,1.5,61.49,50.0,2.0,0,422.91,50.0,434.04,50.0
9783,7,E7_V5->V6,4,5,3600.0,2782.99,2.0,66.49,50.0,4.0,0,459.66,50.0,469.3,50.0
9783,8,E8_V6->V2,5,1,2400.0,1855.33,2.2,63.49,50.0,2.0,0,539.58,47.47,331.0,50.0
9783,9,E9_V6->V7,5,6,2800.0,2164.55,3.0,67.49,50.0,3.0,0,347.87,48.53,244.7,50.0
9783,10,E10_V7->V3,6,2,3100.0,2396.47,2.1,71.49,50.0,3.0,0,421.95,50.0,362.08,48.85
9784,0,E0_V1->V2,0,1,4000.0,3094.87,3.5,76.51,70.0,4.0,0,423.08,70.0,527.34,70.0
9784,1,E1_V1->V4,0,3,3200.0,2475.89,2.8,71.51,60.0,3.0,0,309.38,58.08,377.9,60.0
9784,2,E2_V1->V5,0,4,3000.0,2321.15,4.5,66.51,60.0,3.0,0,405.19,59.8,310.67,59.1
9784,3,E3_V2->V3,1,2,3500.0,2708.01,4.0,69.51,60.0,4.0,0,473.89,60.0,443.22,59.4
9784,4,E4_V2->V5,1,4,2800.0,2166.41,1.8,73.51,50.0,3.0,0,405.19,50.0,484.12,47.81
9784,5,E5_V3->V8,2,7,4200.0,3249.61,2.5,81.51,80.0,4.0,0,372.31,80.0,363.71,79.7
9784,6,E6_V4->V5,3,4,2500.0,1934.29,1.5,61.51,50.0,2.0,0,434.04,50.0,349.34,50.0
9784,7,E7_V5->V6,4,5,3600.0,2785.38,2.0,66.51,50.0,4.0,0,469.3,50.0,332.69,49.5
9784,8,E8_V6->V2,5,1,2400.0,1856.92,2.2,63.51,50.0,2.0,0,331.0,50.0,541.22,47.91
9784,9,E9_V6->V7,5,6,2800.0,2166.41,3.0,67.51,50.0,3.0,0,244.7,50.0,301.09,50.0
9784,10,E10_V7->V3,6,2,3100.0,2398.52,2.1,71.51,50.0,3.0,0,362.08,48.85,304.91,49.43
9785,0,E0_V1->V2,0,1,4000.0,3097.54,3.5,76.54,70.0,4.0,0,527.34,70.0,334.02,67.4
9785,1,E1_V1->V4,0,3,3200.0,2478.03,2.8,71.54,60.0,3.0,0,377.9,60.0,294.15,60.0
9785,2,E2_V1->V5,0,4,3000.0,2323.15,4.5,66.54,60.0,3.0,0,310.67,59.1,398.61,60.0
9785,3,E3_V2->V3,1,2,3500.0,2710.34,4.0,69.54,60.0,4.0,0,443.22,59.4,344.62,57.69
9785,4,E4_V2->V5,1,4,2800.0,2168.27,1.8,73.54,50.0,3.0,0,484.12,47.81,532.37,48.82
9785,5,E5_V3->V8,2,7,4200.0,3252.41,2.5,81.54,80.0,4.0,0,363.71,79.7,311.08,78.22
9785,6,E6_V4->V5,3,4,2500.0,1935.96,1.5,61.54,50.0,2.0,0,349.34,50.0,376.02,48.21
9785,7,E7_V5->V6,4,5,3600.0,2787.78,2.0,66.54,50.0,4.0,0,332.69,49.5,370.05,49.04
9785,8,E8_V6->V2,5,1,2400.0,1858.52,2.2,63.54,50.0,2.0,0,541.22,47.91,388.4,47.61
9785,9,E9_V6->V7,5,6,2800.0,2168.27,3.0,67.54,50.0,3.0,0,301.09,50.0,293.67,49.13
9785,10,E10_V7->V3,6,2,3100.0,2400.59,2.1,71.54,50.0,3.0,0,304.91,49.43,347.3,50.0
9786,0,E0_V1->V2,0,1,4000.0,3100.22,3.5,76.56,70.0,4.0,0,334.02,67.4,414.93,70.0
9786,1,E1_V1->V4,0,3,3200.0,2480.18,2.8,71.56,60.0,3.0,0,294.15,60.0,313.9,59.56
9786,2,E2_V1->V5,0,4,3000.0,2325.17,4.5,66.56,60.0,3.0,0,398.61,60.0,186.6,60.0
9786,3,E3_V2->V3,1,2,3500.0,2712.7,4.0,69.56,60.0,4.0,0,344.62,57.69,355.77,60.0
9786,4,E4_V2->V5,1,4,2800.0,2170.16,1.8,73.56,50.0,3.0,0,532.37,48.82,368.95,50.0
9786,5,E5_V3->V8,2,7,4200.0,3255.24,2.5,81.56,80.0,4.0,0,311.08,78.22,233.9,76.83
9786,6,E6_V4->V5,3,4,2500.0,1937.64,1.5,61.56,50.0,2.0,0,376.02,48.21,248.82,47.29
9786,7,E7_V5->V6,4,5,3600.0,2790.2,2.0,66.56,50.0,4.0,0,370.05,49.04,379.16,47.83
9786,8,E8_V6->V2,5,1,2400.0,1860.13,2.2,63.56,50.0,2.0,0,388.4,47.61,467.65,48.49
9786,9,E9_V6->V7,5,6,2800.0,2170.16,3.0,67.56,50.0,3.0,0,293.67,49.13,409.79,50.0
9786,10,E10_V7->V3,6,2,3100.0,2402.67,2.1,71.56,50.0,3.0,0,347.3,50.0,221.92,50.0
9787,0,E0_V1->V2,0,1,4000.0,3102.93,3.5,76.59,70.0,4.0,0,414.93,70.0,331.35,70.0
9787,1,E1_V1->V4,0,3,3200.0,2482.35,2.8,71.59,60.0,3.0,0,313.9,59.56,323.55,60.0
9787,2,E2_V1->V5,0,4,3000.0,2327.2,4.5,66.59,60.0,3.0,0,186.6,60.0,370.04,60.0
9787,3,E3_V2->V3,1,2,3500.0,2715.07,4.0,69.59,60.0,4.0,0,355.77,60.0,325.18,60.0
9787,4,E4_V2->V5,1,4,2800.0,2172.05,1.8,73.59,50.0,3.0,0,368.95,50.0,478.25,49.53
9787,5,E5_V3->V8,2,7,4200.0,3258.08,2.5,81.59,80.0,4.0,0,233.9,76.83,294.28,79.29
9787,6,E6_V4->V5,3,4,2500.0,1939.33,1.5,61.59,50.0,2.0,0,248.82,47.29,401.31,50.0
9787,7,E7_V5->V6,4,5,3600.0,2792.64,2.0,66.59,50.0,4.0,0,379.16,47.83,438.09,50.0
9787,8,E8_V6->V2,5,1,2400.0,1861.76,2.2,63.59,50.0,2.0,0,467.65,48.49,422.78,50.0
9787,9,E9_V6->V7,5,6,2800.0,2172.05,3.0,67.59,50.0,3.0,0,409.79,50.0,308.89,49.96
9787,10,E10_V7->V3,6,2,3100.0,2404.77,2.1,71.59,50.0,3.0,0,221.92,50.0,445.04,50.0
9788,0,E0_V1->V2,0,1,4000.0,3105.66,3.5,76.62,70.0,4.0,0,331.35,70.0,350.94,69.17
9788,1,E1_V1->V4,0,3,3200.0,2484.53,2.8,71.62,60.0,3.0,0,323.55,60.0,294.26,59.0
9788,2,E2_V1->V5,0,4,3000.0,2329.25,4.5,66.62,60.0,3.0,0,370.04,60.0,392.27,59.67
9788,3,E3_V2->V3,1,2,3500.0,2717.46,4.0,69.62,60.0,4.0,0,325.18,60.0,344.51,58.68
9788,4,E4_V2->V5,1,4,2800.0,2173.97,1.8,73.62,50.0,3.0,0,478.25,49.53,348.87,50.0
9788,5,E5_V3->V8,2,7,4200.0,3260.95,2.5,81.62,80.0,4.0,0,294.28,79.29,343.37,80.0
9788,6,E6_V4->V5,3,4,2500.0,1941.04,1.5,61.62,50.0,2.0,0,401.31,50.0,347.44,47.71
9788,7,E7_V5->V6,4,5,3600.0,2795.1,2.0,66.62,50.0,4.0,0,438.09,50.0,439.01,49.46
9788,8,E8_V6->V2,5,1,2400.0,1863.4,2.2,63.62,50.0,2.0,0,422.78,50.0,310.35,50.0
9788,9,E9_V6->V7,5,6,2800.0,1086.98,3.0,67.62,50.0,3.0,1,308.89,49.96,150.0,50.0
9788,10,E10_V7->V3,6,2,3100.0,2406.89,2.1,71.62,50.0,3.0,0,445.04,50.0,204.27,50.0
9789,0,E0_V1->V2,0,1,4000.0,2603.72,3.5,71.91,70.0,4.0,0,350.94,69.17,487.56,68.7
9789,1,E1_V1->V4,0,3,3200.0,2082.98,2.8,66.91,60.0,3.0,0,294.26,59.0,252.18,60.0
9789,2,E2_V1->V5,0,4,3000.0,1952.79,4.5,61.91,60.0,3.0,0,392.27,59.67,386.52,59.88
9789,3,E3_V2->V3,1,2,3500.0,2278.26,4.0,64.91,60.0,4.0,0,344.51,58.68,318.15,60.0
9789,4,E4_V2->V5,1,4,2800.0,1822.6,1.8,68.91,50.0,3.0,0,348.87,50.0,441.47,48.28
9789,5,E5_V3->V8,2,7,4200.0,2733.91,2.5,76.91,80.0,4.0,0,343.37,80.0,389.71,80.0
9789,6,E6_V4->V5,3,4,2500.0,1627.33,1.5,56.91,50.0,2.0,0,347.44,47.71,385.18,50.0
9789,7,E7_V5->V6,4,5,3600.0,2343.35,2.0,61.91,50.0,4.0,0,439.01,49.46,392.4,48.22
9789,8,E8_V6->V2,5,1,2400.0,1562.23,2.2,58.91,50.0,2.0,0,310.35,50.0,368.05,50.0
9789,9,E9_V6->V7,5,6,2800.0,911.3,3.0,62.91,50.0,3.0,1,150.0,50.0,377.99,46.74
9789,10,E10_V7->V3,6,2,3100.0,2017.88,2.1,66.91,50.0,3.0,0,204.27,50.0,299.96,50.0
9790,0,E0_V1->V2,0,1,4000.0,3111.18,3.5,76.67,70.0,4.0,0,487.56,68.7,211.87,68.86
9790,1,E1_V1->V4,0,3,3200.0,1244.47,2.8,71.67,60.0,3.0,1,252.18,60.0,359.81,58.21
9790,2,E2_V1->V5,0,4,3000.0,2333.39,4.5,66.67,60.0,3.0,0,386.52,59.88,412.69,60.0
9790,3,E3_V2->V3,1,2,3500.0,2722.29,4.0,69.67,60.0,4.0,0,318.15,60.0,363.34,60.0
9790,4,E4_V2->V5,1,4,2800.0,2177.83,1.8,73.67,50.0,3.0,0,441.47,48.28,420.33,50.0
9790,5,E5_V3->V8,2,7,4200.0,3266.74,2.5,81.67,80.0,4.0,0,389.71,80.0,364.83,80.0
9790,6,E6_V4->V5,3,4,2500.0,1944.49,1.5,61.67,50.0,2.0,0,385.18,50.0,306.96,49.61
9790,7,E7_V5->V6,4,5,3600.0,2800.07,2.0,66.67,50.0,4.0,0,392.4,48.22,426.42,49.21
9790,8,E8_V6->V2,5,1,2400.0,1866.71,2.2,63.67,50.0,2.0,0,368.05,50.0,323.37,47.74
9790,9,E9_V6->V7,5,6,2800.0,2177.83,3.0,67.67,50.0,3.0,0,377.99,46.74,232.14,50.0
9790,10,E10_V7->V3,6,2,3100.0,2411.17,2.1,71.67,50.0,3.0,0,299.96,50.0,389.55,50.0
9791,0,E0_V1->V2,0,1,4000.0,2706.76,3.5,72.88,70.0,4.0,0,211.87,68.86,411.61,70.0
9791,1,E1_V1->V4,0,3,3200.0,2165.4,2.8,67.88,60.0,3.0,0,359.81,58.21,264.48,59.13
9791,2,E2_V1->V5,0,4,3000.0,2030.07,4.5,62.88,60.0,3.0,0,412.69,60.0,457.67,56.35
9791,3,E3_V2->V3,1,2,3500.0,2368.41,4.0,65.88,60.0,4.0,0,363.34,60.0,496.66,60.0
9791,4,E4_V2->V5,1,4,2800.0,1894.73,1.8,69.88,50.0,3.0,0,420.33,50.0,458.15,50.0
9791,5,E5_V3->V8,2,7,4200.0,2842.09,2.5,77.88,80.0,4.0,0,364.83,80.0,282.05,80.0
9791,6,E6_V4->V5,3,4,2500.0,1691.72,1.5,57.88,50.0,2.0,0,306.96,49.61,362.67,49.34
9791,7,E7_V5->V6,4,5,3600.0,2436.08,2.0,62.88,50.0,4.0,0,426.42,49.21,498.84,50.0
9791,8,E8_V6->V2,5,1,2400.0,1624.05,2.2,59.88,50.0,2.0,0,323.37,47.74,408.95,48.43
9791,9,E9_V6->V7,5,6,2800.0,1894.73,3.0,63.88,50.0,3.0,0,232.14,50.0,293.18,48.9
9791,10,E10_V7->V3,6,2,3100.0,2097.74,2.1,67.88,50.0,3.0,0,389.55,50.0,392.33,49.56
9792,0,E0_V1->V2,0,1,4000.0,3116.78,3.5,76.72,70.0,4.0,0,411.61,70.0,295.5,69.43
9792,1,E1_V1->V4,0,3,3200.0,2493.43,2.8,71.72,60.0,3.0,0,264.48,59.13,327.71,60.0
9792,2,E2_V1->V5,0,4,3000.0,2337.59,4.5,66.72,60.0,3.0,0,457.67,56.35,304.89,57.37
9792,3,E3_V2->V3,1,2,3500.0,2727.18,4.0,69.72,60.0,4.0,0,496.66,60.0,267.28,60.0
9792,4,E4_V2->V5,1,4,2800.0,2181.75,1.8,73.72,50.0,3.0,0,458.15,50.0,279.64,47.79
9792,5,E5_V3->V8,2,7,4200.0,3272.62,2.5,81.72,80.0,4.0,0,282.05,80.0,245.73,80.0
9792,6,E6_V4->V5,3,4,2500.0,1947.99,1.5,61.72,50.0,2.0,0,362.67,49.34,353.23,50.0
9792,7,E7_V5->V6,4,5,3600.0,2805.1,2.0,66.72,50.0,4.0,0,498.84,50.0,396.45,50.0
9792,8,E8_V6->V2,5,1,2400.0,1870.07,2.2,63.72,50.0,2.0,0,408.95,48.43,343.24,50.0
9792,9,E9_V6->V7,5,6,2800.0,2181.75,3.0,67.72,50.0,3.0,0,293.18,48.9,272.54,50.0
9792,10,E10_V7->V3,6,2,3100.0,2415.51,2.1,71.72,50.0,3.0,0,392.33,49.56,220.72,48.73
9793,0,E0_V1->V2,0,1,4000.0,3119.61,3.5,76.75,70.0,4.0,0,295.5,69.43,304.87,70.0
9793,1,E1_V1->V4,0,3,3200.0,2495.69,2.8,71.75,60.0,3.0,0,327.71,60.0,229.37,59.73
9793,2,E2_V1->V5,0,4,3000.0,2339.71,4.5,66.75,60.0,3.0,0,304.89,57.37,341.98,60.0
9793,3,E3_V2->V3,1,2,3500.0,2729.66,4.0,69.75,60.0,4.0,0,267.28,60.0,407.02,60.0
9793,4,E4_V2->V5,1,4,2800.0,2183.73,1.8,73.75,50.0,3.0,0,279.64,47.79,344.97,50.0
9793,5,E5_V3->V8,2,7,4200.0,3275.59,2.5,81.75,80.0,4.0,0,245.73,80.0,164.48,79.14
9793,6,E6_V4->V5,3,4,2500.0,1949.76,1.5,61.75,50.0,2.0,0,353.23,50.0,390.87,50.0
9793,7,E7_V5->V6,4,5,3600.0,2807.65,2.0,66.75,50.0,4.0,0,396.45,50.0,368.32,50.0
9793,8,E8_V6->V2,5,1,2400.0,1871.77,2.2,63.75,50.0,2.0,0,343.24,50.0,336.33,48.81
9793,9,E9_V6->V7,5,6,2800.0,2183.73,3.0,67.75,50.0,3.0,0,272.54,50.0,273.32,50.0
9793,10,E10_V7->V3,6,2,3100.0,2417.7,2.1,71.75,50.0,3.0,0,220.72,48.73,284.41,50.0
9794,0,E0_V1->V2,0,1,4000.0,3122.46,3.5,76.77,70.0,4.0,0,304.87,70.0,278.92,69.34
9794,1,E1_V1->V4,0,3,3200.0,2497.97,2.8,71.77,60.0,3.0,0,229.37,59.73,242.92,59.67
9794,2,E2_V1->V5,0,4,3000.0,2341.84,4.5,66.77,60.0,3.0,0,341.98,60.0,307.46,60.0
9794,3,E3_V2->V3,1,2,3500.0,2732.15,4.0,69.77,60.0,4.0,0,407.02,60.0,353.38,59.98
9794,4,E4_V2->V5,1,4,2800.0,2185.72,1.8,73.77,50.0,3.0,0,344.97,50.0,303.15,50.0
9794,5,E5_V3->V8,2,7,4200.0,3278.58,2.5,81.77,80.0,4.0,0,164.48,79.14,354.21,78.66
9794,6,E6_V4->V5,3,4,2500.0,1951.54,1.5,61.77,50.0,2.0,0,390.87,50.0,216.2,50.0
9794,7,E7_V5->V6,4,5,3600.0,2810.21,2.0,66.77,50.0,4.0,0,368.32,50.0,382.37,50.0
9794,8,E8_V6->V2,5,1,2400.0,1873.47,2.2,63.77,50.0,2.0,0,336.33,48.81,395.26,50.0
9794,9,E9_V6->V7,5,6,2800.0,2185.72,3.0,67.77,50.0,3.0,0,273.32,50.0,398.83,50.0
9794,10,E10_V7->V3,6,2,3100.0,2419.91,2.1,71.77,50.0,3.0,0,284.41,50.0,307.87,50.0
9795,0,E0_V1->V2,0,1,4000.0,3125.33,3.5,76.8,70.0,4.0,0,278.92,69.34,210.98,70.0
9795,1,E1_V1->V4,0,3,3200.0,2500.26,2.8,71.8,60.0,3.0,0,242.92,59.67,199.76,60.0
9795,2,E2_V1->V5,0,4,3000.0,2343.99,4.5,66.8,60.0,3.0,0,307.46,60.0,245.99,58.57
9795,3,E3_V2->V3,1,2,3500.0,2734.66,4.0,69.8,60.0,4.0,0,353.38,59.98,244.45,57.94
9795,4,E4_V2->V5,1,4,2800.0,2187.73,1.8,73.8,50.0,3.0,0,303.15,50.0,349.34,47.6
9795,5,E5_V3->V8,2,7,4200.0,3281.59,2.5,81.8,80.0,4.0,0,354.21,78.66,188.99,79.29
9795,6,E6_V4->V5,3,4,2500.0,1953.33,1.5,61.8,50.0,2.0,0,216.2,50.0,173.41,49.95
9795,7,E7_V5->V6,4,5,3600.0,2812.79,2.0,66.8,50.0,4.0,0,382.37,50.0,213.44,49.77
9795,8,E8_V6->V2,5,1,2400.0,1875.2,2.2,63.8,50.0,2.0,0,395.26,50.0,313.17,47.88
9795,9,E9_V6->V7,5,6,2800.0,2187.73,3.0,67.8,50.0,3.0,0,398.83,50.0,251.68,50.0
9795,10,E10_V7->V3,6,2,3100.0,2422.13,2.1,71.8,50.0,3.0,0,307.87,50.0,196.4,50.0
9796,0,E0_V1->V2,0,1,4000.0,2652.61,3.5,72.37,70.0,4.0,0,210.98,70.0,260.34,70.0
9796,1,E1_V1->V4,0,3,3200.0,2122.09,2.8,67.37,60.0,3.0,0,199.76,60.0,174.61,60.0
9796,2,E2_V1->V5,0,4,3000.0,1989.46,4.5,62.37,60.0,3.0,0,245.99,58.57,251.84,59.41
9796,3,E3_V2->V3,1,2,3500.0,2321.03,4.0,65.37,60.0,4.0,0,244.45,57.94,235.21,60.0
9796,4,E4_V2->V5,1,4,2800.0,1856.83,1.8,69.37,50.0,3.0,0,349.34,47.6,164.17,50.0
9796,5,E5_V3->V8,2,7,4200.0,2785.24,2.5,77.37,80.0,4.0,0,188.99,79.29,345.26,79.19
9796,6,E6_V4->V5,3,4,2500.0,1657.88,1.5,57.37,50.0,2.0,0,173.41,49.95,262.27,50.0
9796,7,E7_V5->V6,4,5,3600.0,2387.35,2.0,62.37,50.0,4.0,0,213.44,49.77,150.0,48.75
9796,8,E8_V6->V2,5,1,2400.0,1591.57,2.2,59.37,50.0,2.0,0,313.17,47.88,232.35,50.0
9796,9,E9_V6->V7,5,6,2800.0,1856.83,3.0,63.37,50.0,3.0,0,251.68,50.0,215.55,48.64
9796,10,E10_V7->V3,6,2,3100.0,2055.77,2.1,67.37,50.0,3.0,0,196.4,50.0,278.83,46.5
9797,0,E0_V1->V2,0,1,4000.0,3131.12,3.5,76.85,70.0,4.0,0,260.34,70.0,226.29,69.6
9797,1,E1_V1->V4,0,3,3200.0,2504.9,2.8,71.85,60.0,3.0,0,174.61,60.0,267.03,59.55
9797,2,E2_V1->V5,0,4,3000.0,2348.34,4.5,66.85,60.0,3.0,0,251.84,59.41,305.56,60.0
9797,3,E3_V2->V3,1,2,3500.0,2739.73,4.0,69.85,60.0,4.0,0,235.21,60.0,325.95,58.07
9797,4,E4_V2->V5,1,4,2800.0,2191.78,1.8,73.85,50.0,3.0,0,164.17,50.0,403.01,50.0
9797,5,E5_V3->V8,2,7,4200.0,3287.67,2.5,81.85,80.0,4.0,0,345.26,79.19,389.36,79.97
9797,6,E6_V4->V5,3,4,2500.0,1956.95,1.5,61.85,50.0,2.0,0,262.27,50.0,272.57,49.59
9797,7,E7_V5->V6,4,5,3600.0,2818.01,2.0,66.85,50.0,4.0,0,150.0,48.75,444.81,48.46
9797,8,E8_V6->V2,5,1,2400.0,1878.67,2.2,63.85,50.0,2.0,0,232.35,50.0,317.1,48.1
9797,9,E9_V6->V7,5,6,2800.0,2191.78,3.0,67.85,50.0,3.0,0,215.55,48.64,284.79,50.0
9797,10,E10_V7->V3,6,2,3100.0,2426.62,2.1,71.85,50.0,3.0,0,278.83,46.5,288.12,50.0
9798,0,E0_V1->V2,0,1,4000.0,3134.04,3.5,76.88,70.0,4.0,0,226.29,69.6,320.46,70.0
9798,1,E1_V1->V4,0,3,3200.0,2507.24,2.8,71.88,60.0,3.0,0,267.03,59.55,266.43,60.0
9798,2,E2_V1->V5,0,4,3000.0,2350.53,4.5,66.88,60.0,3.0,0,305.56,60.0,333.35,58.35
9798,3,E3_V2->V3,1,2,3500.0,2742.29,4.0,69.88,60.0,4.0,0,325.95,58.07,296.18,59.55
9798,4,E4_V2->V5,1,4,2800.0,2193.83,1.8,73.88,50.0,3.0,0,403.01,50.0,336.75,50.0
9798,5,E5_V3->V8,2,7,4200.0,3290.75,2.5,81.88,80.0,4.0,0,389.36,79.97,250.87,80.0
9798,6,E6_V4->V5,3,4,2500.0,1958.78,1.5,61.88,50.0,2.0,0,272.57,49.59,342.78,49.91
9798,7,E7_V5->V6,4,5,3600.0,2820.64,2.0,66.88,50.0,4.0,0,444.81,48.46,396.78,50.0
9798,8,E8_V6->V2,5,1,2400.0,1880.43,2.2,63.88,50.0,2.0,0,317.1,48.1,340.75,50.0
9798,9,E9_V6->V7,5,6,2800.0,2193.83,3.0,67.88,50.0,3.0,0,284.79,50.0,266.2,50.0
9798,10,E10_V7->V3,6,2,3100.0,2428.88,2.1,71.88,50.0,3.0,0,288.12,50.0,288.13,50.0
9799,0,E0_V1->V2,0,1,4000.0,3136.99,3.5,76.91,70.0,4.0,0,320.46,70.0,320.78,70.0
9799,1,E1_V1->V4,0,3,3200.0,2509.59,2.8,71.91,60.0,3.0,0,266.43,60.0,292.66,60.0
9799,2,E2_V1->V5,0,4,3000.0,2352.74,4.5,66.91,60.0,3.0,0,333.35,58.35,296.5,60.0
9799,3,E3_V2->V3,1,2,3500.0,2744.87,4.0,69.91,60.0,4.0,0,296.18,59.55,396.47,60.0
9799,4,E4_V2->V5,1,4,2800.0,2195.89,1.8,73.91,50.0,3.0,0,336.75,50.0,226.76,48.76
9799,5,E5_V3->V8,2,7,4200.0,3293.84,2.5,81.91,80.0,4.0,0,250.87,80.0,320.97,76.01
9799,6,E6_V4->V5,3,4,2500.0,1960.62,1.5,61.91,50.0,2.0,0,342.78,49.91,210.81,49.14
9799,7,E7_V5->V6,4,5,3600.0,2823.29,2.0,66.91,50.0,4.0,0,396.78,50.0,329.9,50.0
9799,8,E8_V6->V2,5,1,2400.0,1882.19,2.2,63.91,50.0,2.0,0,340.75,50.0,393.7,49.99
9799,9,E9_V6->V7,5,6,2800.0,2195.89,3.0,67.91,50.0,3.0,0,266.2,50.0,434.0,50.0
9799,10,E10_V7->V3,6,2,3100.0,2431.17,2.1,71.91,50.0,3.0,0,288.13,50.0,330.46,50.0
9800,0,E0_V1->V2,0,1,4000.0,3139.95,3.5,76.94,70.0,4.0,0,320.78,70.0,426.97,70.0
9800,1,E1_V1->V4,0,3,3200.0,2511.96,2.8,71.94,60.0,3.0,0,292.66,60.0,270.89,58.04
9800,2,E2_V1->V5,0,4,3000.0,2354.97,4.5,66.94,60.0,3.0,0,296.5,60.0,331.43,59.14
9800,3,E3_V2->V3,1,2,3500.0,2747.46,4.0,69.94,60.0,4.0,0,396.47,60.0,406.07,58.24
9800,4,E4_V2->V5,1,4,2800.0,2197.97,1.8,73.94,50.0,3.0,0,226.76,48.76,348.26,49.87
9800,5,E5_V3->V8,2,7,4200.0,3296.95,2.5,81.94,80.0,4.0,0,320.97,76.01,316.95,80.0
9800,6,E6_V4->V5,3,4,2500.0,1962.47,1.5,61.94,50.0,2.0,0,210.81,49.14,150.0,49.1
