timestamp_idx,node_idx,node_name,flow,speed,occupancy,queue_length,junction_type,coord_x,coord_y,precip_intensity,visibility,temperature
8381,6,V7_Lower_Parel,340.14,29.94,0.0537,194.55,1,0.42,0.3,38.96,3708.8,23.87
8381,7,V8_South_Terminal,466.81,43.4,0.0882,170.27,0,0.5,0.15,38.96,3708.8,23.87
8382,0,V1_Borivali_Toll,385.15,40.9,0.0915,162.19,0,0.2,0.9,38.92,3592.28,24.2
8382,1,V2_JVLR_Interchange,578.81,33.0,0.1658,172.75,2,0.35,0.7,38.92,3592.28,24.2
8382,2,V3_Dadar_TT_Circle,588.18,30.79,0.1381,168.77,2,0.45,0.35,38.92,3592.28,24.2
8382,3,V4_Jogeshwari_WEH,482.65,33.47,0.1489,165.6,1,0.28,0.75,38.92,3592.28,24.2
8382,4,V5_BKC_Connector,691.29,29.83,0.1045,206.59,2,0.4,0.55,38.92,3592.28,24.2
8382,5,V6_Sion_Circle,744.53,30.34,0.201,179.62,2,0.52,0.5,38.92,3592.28,24.2
8382,6,V7_Lower_Parel,582.98,31.61,0.178,156.56,1,0.42,0.3,38.92,3592.28,24.2
8382,7,V8_South_Terminal,443.65,43.43,0.1138,159.73,0,0.5,0.15,38.92,3592.28,24.2
8383,0,V1_Borivali_Toll,429.63,41.7,0.0669,188.06,0,0.2,0.9,38.87,3600.74,24.35
8383,1,V2_JVLR_Interchange,684.08,30.93,0.1926,139.99,2,0.35,0.7,38.87,3600.74,24.35
8383,2,V3_Dadar_TT_Circle,507.95,31.98,0.117,177.5,2,0.45,0.35,38.87,3600.74,24.35
8383,3,V4_Jogeshwari_WEH,636.51,29.39,0.1997,211.0,1,0.28,0.75,38.87,3600.74,24.35
8383,4,V5_BKC_Connector,754.86,30.72,0.1932,156.01,2,0.4,0.55,38.87,3600.74,24.35
8383,5,V6_Sion_Circle,507.19,30.16,0.1242,193.16,2,0.52,0.5,38.87,3600.74,24.35
8383,6,V7_Lower_Parel,489.99,31.67,0.1189,170.28,1,0.42,0.3,38.87,3600.74,24.35
8383,7,V8_South_Terminal,529.33,40.95,0.129,178.56,0,0.5,0.15,38.87,3600.74,24.35
8384,0,V1_Borivali_Toll,551.7,38.57,0.1397,215.32,0,0.2,0.9,38.83,3701.24,24.26
8384,1,V2_JVLR_Interchange,716.19,31.51,0.1699,177.57,2,0.35,0.7,38.83,3701.24,24.26
8384,2,V3_Dadar_TT_Circle,562.05,32.67,0.158,175.57,2,0.45,0.35,38.83,3701.24,24.26
8384,3,V4_Jogeshwari_WEH,414.28,30.88,0.1177,164.35,1,0.28,0.75,38.83,3701.24,24.26
8384,4,V5_BKC_Connector,641.12,28.35,0.1406,181.85,2,0.4,0.55,38.83,3701.24,24.26
8384,5,V6_Sion_Circle,813.69,30.71,0.2098,180.89,2,0.52,0.5,38.83,3701.24,24.26
8384,6,V7_Lower_Parel,426.12,31.51,0.0667,169.71,1,0.42,0.3,38.83,3701.24,24.26
8384,7,V8_South_Terminal,491.1,42.78,0.1457,163.9,0,0.5,0.15,38.83,3701.24,24.26
8385,0,V1_Borivali_Toll,232.78,42.13,0.05,163.01,0,0.2,0.9,38.78,3609.46,23.2
8385,1,V2_JVLR_Interchange,605.51,32.2,0.1596,151.43,2,0.35,0.7,38.78,3609.46,23.2
8385,2,V3_Dadar_TT_Circle,370.17,31.38,0.1036,164.54,2,0.45,0.35,38.78,3609.46,23.2
8385,3,V4_Jogeshwari_WEH,584.32,33.68,0.14,153.29,1,0.28,0.75,38.78,3609.46,23.2
8385,4,V5_BKC_Connector,671.87,30.95,0.1392,197.62,2,0.4,0.55,38.78,3609.46,23.2
8385,5,V6_Sion_Circle,814.88,26.73,0.2256,214.82,2,0.52,0.5,38.78,3609.46,23.2
8385,6,V7_Lower_Parel,385.12,36.12,0.0723,126.59,1,0.42,0.3,38.78,3609.46,23.2
8385,7,V8_South_Terminal,473.79,42.26,0.1477,183.16,0,0.5,0.15,38.78,3609.46,23.2
8386,0,V1_Borivali_Toll,703.37,42.1,0.1844,193.38,0,0.2,0.9,38.74,3864.84,23.81
8386,1,V2_JVLR_Interchange,683.24,28.13,0.1936,203.19,2,0.35,0.7,38.74,3864.84,23.81
8386,2,V3_Dadar_TT_Circle,671.46,29.22,0.187,206.53,2,0.45,0.35,38.74,3864.84,23.81
8386,3,V4_Jogeshwari_WEH,591.62,32.31,0.1059,195.62,1,0.28,0.75,38.74,3864.84,23.81
8386,4,V5_BKC_Connector,642.11,30.22,0.1567,200.96,2,0.4,0.55,38.74,3864.84,23.81
8386,5,V6_Sion_Circle,501.1,31.43,0.1549,174.61,2,0.52,0.5,38.74,3864.84,23.81
8386,6,V7_Lower_Parel,533.45,32.1,0.1019,163.91,1,0.42,0.3,38.74,3864.84,23.81
8386,7,V8_South_Terminal,448.02,39.59,0.1107,191.91,0,0.5,0.15,38.74,3864.84,23.81
8387,0,V1_Borivali_Toll,466.64,37.61,0.1552,173.05,0,0.2,0.9,38.69,3702.57,23.78
8387,1,V2_JVLR_Interchange,524.66,28.52,0.153,220.39,2,0.35,0.7,38.69,3702.57,23.78
8387,2,V3_Dadar_TT_Circle,619.05,32.16,0.1665,167.28,2,0.45,0.35,38.69,3702.57,23.78
8387,3,V4_Jogeshwari_WEH,381.97,32.72,0.0722,162.4,1,0.28,0.75,38.69,3702.57,23.78
8387,4,V5_BKC_Connector,671.6,32.56,0.1479,169.39,2,0.4,0.55,38.69,3702.57,23.78
8387,5,V6_Sion_Circle,566.71,31.66,0.1622,166.69,2,0.52,0.5,38.69,3702.57,23.78
8387,6,V7_Lower_Parel,493.55,30.8,0.1247,197.36,1,0.42,0.3,38.69,3702.57,23.78
8387,7,V8_South_Terminal,628.34,40.98,0.1298,203.97,0,0.5,0.15,38.69,3702.57,23.78
8388,0,V1_Borivali_Toll,463.57,41.53,0.0923,200.68,0,0.2,0.9,38.64,3650.11,23.48
8388,1,V2_JVLR_Interchange,706.96,25.52,0.1868,227.78,2,0.35,0.7,38.64,3650.11,23.48
8388,2,V3_Dadar_TT_Circle,736.25,27.85,0.1583,221.7,2,0.45,0.35,38.64,3650.11,23.48
8388,3,V4_Jogeshwari_WEH,380.43,31.35,0.1382,171.12,1,0.28,0.75,38.64,3650.11,23.48
8388,4,V5_BKC_Connector,809.54,31.23,0.2236,184.81,2,0.4,0.55,38.64,3650.11,23.48
8388,5,V6_Sion_Circle,614.03,28.61,0.1893,186.62,2,0.52,0.5,38.64,3650.11,23.48
8388,6,V7_Lower_Parel,776.47,28.03,0.2107,230.14,1,0.42,0.3,38.64,3650.11,23.48
8388,7,V8_South_Terminal,387.37,40.45,0.0857,212.56,0,0.5,0.15,38.64,3650.11,23.48
8389,0,V1_Borivali_Toll,438.29,35.82,0.1433,256.69,0,0.2,0.9,53.92,3194.83,23.74
8389,1,V2_JVLR_Interchange,689.05,23.98,0.1864,262.55,2,0.35,0.7,53.92,3194.83,23.74
8389,2,V3_Dadar_TT_Circle,574.43,26.13,0.173,223.58,2,0.45,0.35,53.92,3194.83,23.74
8389,3,V4_Jogeshwari_WEH,642.3,28.65,0.1767,247.4,1,0.28,0.75,53.92,3194.83,23.74
8389,4,V5_BKC_Connector,606.5,26.8,0.1768,251.35,2,0.4,0.55,53.92,3194.83,23.74
8389,5,V6_Sion_Circle,642.37,25.39,0.2042,255.27,2,0.52,0.5,53.92,3194.83,23.74
8389,6,V7_Lower_Parel,532.26,24.04,0.1454,253.55,1,0.42,0.3,53.92,3194.83,23.74
8389,7,V8_South_Terminal,487.55,33.17,0.1747,245.69,0,0.5,0.15,53.92,3194.83,23.74
8390,0,V1_Borivali_Toll,455.81,41.8,0.1137,174.01,0,0.2,0.9,38.54,3603.02,24.19
8390,1,V2_JVLR_Interchange,766.78,27.9,0.209,223.46,2,0.35,0.7,38.54,3603.02,24.19
8390,2,V3_Dadar_TT_Circle,678.21,32.8,0.2071,155.71,2,0.45,0.35,38.54,3603.02,24.19
8390,3,V4_Jogeshwari_WEH,518.69,31.36,0.1337,172.63,1,0.28,0.75,38.54,3603.02,24.19
8390,4,V5_BKC_Connector,830.59,32.3,0.1883,168.37,2,0.4,0.55,38.54,3603.02,24.19
8390,5,V6_Sion_Circle,740.46,27.19,0.1692,234.74,2,0.52,0.5,38.54,3603.02,24.19
8390,6,V7_Lower_Parel,639.88,29.7,0.1791,230.43,1,0.42,0.3,38.54,3603.02,24.19
8390,7,V8_South_Terminal,443.44,39.94,0.0882,201.73,0,0.5,0.15,38.54,3603.02,24.19
8391,0,V1_Borivali_Toll,569.55,43.3,0.1478,171.14,0,0.2,0.9,38.49,3745.17,24.92
8391,1,V2_JVLR_Interchange,704.17,28.75,0.139,202.84,2,0.35,0.7,38.49,3745.17,24.92
8391,2,V3_Dadar_TT_Circle,671.47,31.59,0.1621,172.11,2,0.45,0.35,38.49,3745.17,24.92
8391,3,V4_Jogeshwari_WEH,576.38,33.19,0.1495,151.15,1,0.28,0.75,38.49,3745.17,24.92
8391,4,V5_BKC_Connector,676.53,28.4,0.1933,217.37,2,0.4,0.55,38.49,3745.17,24.92
8391,5,V6_Sion_Circle,465.53,35.69,0.101,122.48,2,0.52,0.5,38.49,3745.17,24.92
8391,6,V7_Lower_Parel,426.59,31.29,0.0916,192.79,1,0.42,0.3,38.49,3745.17,24.92
8391,7,V8_South_Terminal,451.13,42.51,0.0974,159.44,0,0.5,0.15,38.49,3745.17,24.92
8392,0,V1_Borivali_Toll,477.13,41.04,0.1265,158.32,0,0.2,0.9,38.44,3744.21,23.76
8392,1,V2_JVLR_Interchange,674.28,30.36,0.1762,176.63,2,0.35,0.7,38.44,3744.21,23.76
8392,2,V3_Dadar_TT_Circle,549.76,29.62,0.1663,192.24,2,0.45,0.35,38.44,3744.21,23.76
8392,3,V4_Jogeshwari_WEH,449.68,28.08,0.1106,206.41,1,0.28,0.75,38.44,3744.21,23.76
8392,4,V5_BKC_Connector,713.66,34.38,0.18,141.7,2,0.4,0.55,38.44,3744.21,23.76
8392,5,V6_Sion_Circle,634.54,24.45,0.18,254.22,2,0.52,0.5,38.44,3744.21,23.76
8392,6,V7_Lower_Parel,251.09,27.47,0.0586,232.79,1,0.42,0.3,38.44,3744.21,23.76
8392,7,V8_South_Terminal,467.18,42.28,0.1215,148.47,0,0.5,0.15,38.44,3744.21,23.76
8393,0,V1_Borivali_Toll,362.63,42.12,0.1035,171.2,0,0.2,0.9,38.39,3781.88,23.71
8393,1,V2_JVLR_Interchange,799.89,27.77,0.2225,191.94,2,0.35,0.7,38.39,3781.88,23.71
8393,2,V3_Dadar_TT_Circle,664.07,30.09,0.185,179.36,2,0.45,0.35,38.39,3781.88,23.71
8393,3,V4_Jogeshwari_WEH,205.42,33.65,0.0618,138.83,1,0.28,0.75,38.39,3781.88,23.71
8393,4,V5_BKC_Connector,529.14,30.33,0.1299,200.08,2,0.4,0.55,38.39,3781.88,23.71
8393,5,V6_Sion_Circle,805.9,30.36,0.2192,163.53,2,0.52,0.5,38.39,3781.88,23.71
8393,6,V7_Lower_Parel,401.28,31.85,0.1161,178.55,1,0.42,0.3,38.39,3781.88,23.71
8393,7,V8_South_Terminal,437.11,38.56,0.0964,212.92,0,0.5,0.15,38.39,3781.88,23.71
8394,0,V1_Borivali_Toll,723.38,37.51,0.1601,210.7,0,0.2,0.9,38.33,3614.31,24.0
8394,1,V2_JVLR_Interchange,640.81,32.26,0.1862,186.33,2,0.35,0.7,38.33,3614.31,24.0
8394,2,V3_Dadar_TT_Circle,677.43,28.87,0.1792,212.14,2,0.45,0.35,38.33,3614.31,24.0
8394,3,V4_Jogeshwari_WEH,438.79,32.42,0.1041,145.16,1,0.28,0.75,38.33,3614.31,24.0
8394,4,V5_BKC_Connector,685.21,27.13,0.159,196.68,2,0.4,0.55,38.33,3614.31,24.0
8394,5,V6_Sion_Circle,712.7,30.7,0.1689,220.51,2,0.52,0.5,38.33,3614.31,24.0
8394,6,V7_Lower_Parel,368.06,34.09,0.1151,145.31,1,0.42,0.3,38.33,3614.31,24.0
8394,7,V8_South_Terminal,462.59,39.97,0.1259,181.94,0,0.5,0.15,38.33,3614.31,24.0
8395,0,V1_Borivali_Toll,484.14,40.47,0.157,187.96,0,0.2,0.9,38.28,3538.02,24.51
8395,1,V2_JVLR_Interchange,833.89,32.15,0.1762,202.91,2,0.35,0.7,38.28,3538.02,24.51
8395,2,V3_Dadar_TT_Circle,788.4,29.53,0.1887,187.47,2,0.45,0.35,38.28,3538.02,24.51
8395,3,V4_Jogeshwari_WEH,544.06,33.49,0.1243,164.6,1,0.28,0.75,38.28,3538.02,24.51
8395,4,V5_BKC_Connector,907.7,26.74,0.2117,223.57,2,0.4,0.55,38.28,3538.02,24.51
8395,5,V6_Sion_Circle,693.94,28.46,0.1544,188.47,2,0.52,0.5,38.28,3538.02,24.51
8395,6,V7_Lower_Parel,659.42,31.14,0.1889,189.81,1,0.42,0.3,38.28,3538.02,24.51
8395,7,V8_South_Terminal,468.55,41.7,0.1335,168.07,0,0.5,0.15,38.28,3538.02,24.51
8396,0,V1_Borivali_Toll,704.72,33.47,0.2088,265.64,0,0.2,0.9,65.27,2654.48,24.99
8396,1,V2_JVLR_Interchange,659.94,23.26,0.22,285.51,2,0.35,0.7,65.27,2654.48,24.99
8396,2,V3_Dadar_TT_Circle,788.97,23.48,0.2572,294.87,2,0.45,0.35,65.27,2654.48,24.99
8396,3,V4_Jogeshwari_WEH,646.64,22.66,0.2522,280.83,1,0.28,0.75,65.27,2654.48,24.99
8396,4,V5_BKC_Connector,725.8,22.76,0.2839,258.33,2,0.4,0.55,65.27,2654.48,24.99
8396,5,V6_Sion_Circle,578.24,23.36,0.134,269.21,2,0.52,0.5,65.27,2654.48,24.99
8396,6,V7_Lower_Parel,581.24,27.44,0.2195,243.84,1,0.42,0.3,65.27,2654.48,24.99
8396,7,V8_South_Terminal,536.16,31.77,0.216,274.69,0,0.5,0.15,65.27,2654.48,24.99
8397,0,V1_Borivali_Toll,596.99,42.07,0.1318,191.88,0,0.2,0.9,38.17,3636.02,24.37
8397,1,V2_JVLR_Interchange,733.38,29.34,0.2139,212.09,2,0.35,0.7,38.17,3636.02,24.37
8397,2,V3_Dadar_TT_Circle,677.08,32.95,0.1629,172.22,2,0.45,0.35,38.17,3636.02,24.37
8397,3,V4_Jogeshwari_WEH,539.91,33.36,0.1279,145.41,1,0.28,0.75,38.17,3636.02,24.37
8397,4,V5_BKC_Connector,764.81,31.44,0.1668,196.89,2,0.4,0.55,38.17,3636.02,24.37
8397,5,V6_Sion_Circle,723.32,29.14,0.1858,193.21,2,0.52,0.5,38.17,3636.02,24.37
8397,6,V7_Lower_Parel,401.69,28.99,0.1094,186.15,1,0.42,0.3,38.17,3636.02,24.37
8397,7,V8_South_Terminal,291.99,43.55,0.0578,140.77,0,0.5,0.15,38.17,3636.02,24.37
8398,0,V1_Borivali_Toll,434.4,46.33,0.0775,152.27,0,0.2,0.9,38.11,3832.9,23.73
8398,1,V2_JVLR_Interchange,747.8,29.15,0.2079,210.86,2,0.35,0.7,38.11,3832.9,23.73
8398,2,V3_Dadar_TT_Circle,775.26,33.22,0.1727,162.56,2,0.45,0.35,38.11,3832.9,23.73
8398,3,V4_Jogeshwari_WEH,599.36,30.39,0.133,226.26,1,0.28,0.75,38.11,3832.9,23.73
8398,4,V5_BKC_Connector,592.82,32.09,0.1648,191.89,2,0.4,0.55,38.11,3832.9,23.73
8398,5,V6_Sion_Circle,573.1,30.55,0.1751,199.35,2,0.52,0.5,38.11,3832.9,23.73
8398,6,V7_Lower_Parel,396.26,33.35,0.1041,161.42,1,0.42,0.3,38.11,3832.9,23.73
8398,7,V8_South_Terminal,327.19,47.41,0.0798,150.12,0,0.5,0.15,38.11,3832.9,23.73
8399,0,V1_Borivali_Toll,511.09,38.97,0.1115,176.92,0,0.2,0.9,38.05,3887.7,23.88
8399,1,V2_JVLR_Interchange,738.75,28.16,0.2192,205.89,2,0.35,0.7,38.05,3887.7,23.88
8399,2,V3_Dadar_TT_Circle,758.94,31.63,0.2173,161.23,2,0.45,0.35,38.05,3887.7,23.88
8399,3,V4_Jogeshwari_WEH,547.9,33.92,0.135,140.12,1,0.28,0.75,38.05,3887.7,23.88
8399,4,V5_BKC_Connector,593.6,35.24,0.1502,138.03,2,0.4,0.55,38.05,3887.7,23.88
8399,5,V6_Sion_Circle,825.49,28.02,0.2213,211.55,2,0.52,0.5,38.05,3887.7,23.88
8399,6,V7_Lower_Parel,455.36,29.58,0.1174,198.9,1,0.42,0.3,38.05,3887.7,23.88
8399,7,V8_South_Terminal,464.57,42.89,0.1417,180.6,0,0.5,0.15,38.05,3887.7,23.88
8400,0,V1_Borivali_Toll,327.21,45.94,0.102,145.96,0,0.2,0.9,37.99,3704.71,24.63
8400,1,V2_JVLR_Interchange,532.19,28.65,0.1138,207.96,2,0.35,0.7,37.99,3704.71,24.63
8400,2,V3_Dadar_TT_Circle,667.88,33.54,0.1376,137.3,2,0.45,0.35,37.99,3704.71,24.63
8400,3,V4_Jogeshwari_WEH,593.79,30.78,0.1529,190.2,1,0.28,0.75,37.99,3704.71,24.63
8400,4,V5_BKC_Connector,649.17,30.09,0.2085,182.11,2,0.4,0.55,37.99,3704.71,24.63
8400,5,V6_Sion_Circle,481.27,29.35,0.0956,215.57,2,0.52,0.5,37.99,3704.71,24.63
8400,6,V7_Lower_Parel,576.98,29.62,0.1368,187.57,1,0.42,0.3,37.99,3704.71,24.63
8400,7,V8_South_Terminal,297.4,44.75,0.0798,161.87,0,0.5,0.15,37.99,3704.71,24.63
8401,0,V1_Borivali_Toll,522.46,42.05,0.1681,170.96,0,0.2,0.9,37.93,3673.26,25.08
8401,1,V2_JVLR_Interchange,587.23,25.78,0.1174,215.99,2,0.35,0.7,37.93,3673.26,25.08
8401,2,V3_Dadar_TT_Circle,622.45,31.46,0.1723,184.25,2,0.45,0.35,37.93,3673.26,25.08
8401,3,V4_Jogeshwari_WEH,528.66,30.49,0.158,164.06,1,0.28,0.75,37.93,3673.26,25.08
8401,4,V5_BKC_Connector,688.07,30.38,0.2039,199.01,2,0.4,0.55,37.93,3673.26,25.08
8401,5,V6_Sion_Circle,584.74,30.18,0.1128,184.43,2,0.52,0.5,37.93,3673.26,25.08
8401,6,V7_Lower_Parel,303.87,34.69,0.1142,163.83,1,0.42,0.3,37.93,3673.26,25.08
8401,7,V8_South_Terminal,447.58,40.04,0.1218,201.15,0,0.5,0.15,37.93,3673.26,25.08
8402,0,V1_Borivali_Toll,388.69,36.78,0.1261,219.39,0,0.2,0.9,51.86,3149.84,25.53
8402,1,V2_JVLR_Interchange,708.61,26.15,0.2244,245.79,2,0.35,0.7,51.86,3149.84,25.53
8402,2,V3_Dadar_TT_Circle,635.58,22.33,0.1928,276.37,2,0.45,0.35,51.86,3149.84,25.53
8402,3,V4_Jogeshwari_WEH,391.29,27.28,0.1017,220.08,1,0.28,0.75,51.86,3149.84,25.53
8402,4,V5_BKC_Connector,611.07,25.65,0.1842,251.72,2,0.4,0.55,51.86,3149.84,25.53
8402,5,V6_Sion_Circle,814.32,23.62,0.2153,240.3,2,0.52,0.5,51.86,3149.84,25.53
8402,6,V7_Lower_Parel,308.68,28.21,0.0636,201.27,1,0.42,0.3,51.86,3149.84,25.53
8402,7,V8_South_Terminal,634.17,36.42,0.1901,249.38,0,0.5,0.15,51.86,3149.84,25.53
8403,0,V1_Borivali_Toll,431.1,42.45,0.0938,165.0,0,0.2,0.9,37.81,3759.04,24.08
8403,1,V2_JVLR_Interchange,736.58,32.31,0.2103,160.57,2,0.35,0.7,37.81,3759.04,24.08
8403,2,V3_Dadar_TT_Circle,649.51,31.15,0.1703,206.42,2,0.45,0.35,37.81,3759.04,24.08
8403,3,V4_Jogeshwari_WEH,520.29,31.03,0.1283,199.51,1,0.28,0.75,37.81,3759.04,24.08
8403,4,V5_BKC_Connector,760.96,29.07,0.1923,218.16,2,0.4,0.55,37.81,3759.04,24.08
8403,5,V6_Sion_Circle,511.86,33.41,0.1433,152.77,2,0.52,0.5,37.81,3759.04,24.08
8403,6,V7_Lower_Parel,403.39,28.18,0.118,186.76,1,0.42,0.3,37.81,3759.04,24.08
8403,7,V8_South_Terminal,554.22,41.9,0.1769,207.49,0,0.5,0.15,37.81,3759.04,24.08
8404,0,V1_Borivali_Toll,644.14,43.34,0.188,140.5,0,0.2,0.9,37.75,3897.59,24.79
8404,1,V2_JVLR_Interchange,834.96,29.01,0.2007,212.76,2,0.35,0.7,37.75,3897.59,24.79
8404,2,V3_Dadar_TT_Circle,717.87,31.06,0.1542,160.87,2,0.45,0.35,37.75,3897.59,24.79
8404,3,V4_Jogeshwari_WEH,506.09,34.28,0.1092,138.13,1,0.28,0.75,37.75,3897.59,24.79
8404,4,V5_BKC_Connector,592.94,27.23,0.148,222.35,2,0.4,0.55,37.75,3897.59,24.79
8404,5,V6_Sion_Circle,782.19,32.03,0.1892,170.8,2,0.52,0.5,37.75,3897.59,24.79
8404,6,V7_Lower_Parel,585.91,30.89,0.1316,180.95,1,0.42,0.3,37.75,3897.59,24.79
8404,7,V8_South_Terminal,409.34,45.15,0.1099,127.31,0,0.5,0.15,37.75,3897.59,24.79
8405,0,V1_Borivali_Toll,600.46,40.95,0.1346,200.29,0,0.2,0.9,37.69,3859.52,24.26
8405,1,V2_JVLR_Interchange,694.02,33.49,0.1697,171.9,2,0.35,0.7,37.69,3859.52,24.26
8405,2,V3_Dadar_TT_Circle,673.77,32.12,0.1608,154.8,2,0.45,0.35,37.69,3859.52,24.26
8405,3,V4_Jogeshwari_WEH,442.54,30.73,0.0976,197.67,1,0.28,0.75,37.69,3859.52,24.26
8405,4,V5_BKC_Connector,711.19,33.07,0.1361,153.11,2,0.4,0.55,37.69,3859.52,24.26
8405,5,V6_Sion_Circle,695.7,29.29,0.178,196.1,2,0.52,0.5,37.69,3859.52,24.26
8405,6,V7_Lower_Parel,372.04,29.4,0.0981,199.87,1,0.42,0.3,37.69,3859.52,24.26
8405,7,V8_South_Terminal,594.03,41.7,0.165,165.44,0,0.5,0.15,37.69,3859.52,24.26
8406,0,V1_Borivali_Toll,504.77,41.71,0.1844,186.72,0,0.2,0.9,37.62,3796.95,24.38
8406,1,V2_JVLR_Interchange,707.75,33.86,0.1865,171.18,2,0.35,0.7,37.62,3796.95,24.38
8406,2,V3_Dadar_TT_Circle,743.5,28.01,0.2169,209.68,2,0.45,0.35,37.62,3796.95,24.38
8406,3,V4_Jogeshwari_WEH,508.01,32.04,0.1192,160.88,1,0.28,0.75,37.62,3796.95,24.38
8406,4,V5_BKC_Connector,800.42,33.52,0.1964,141.31,2,0.4,0.55,37.62,3796.95,24.38
8406,5,V6_Sion_Circle,620.83,29.56,0.1367,174.43,2,0.52,0.5,37.62,3796.95,24.38
8406,6,V7_Lower_Parel,634.12,31.08,0.1266,201.93,1,0.42,0.3,37.62,3796.95,24.38
8406,7,V8_South_Terminal,368.01,45.23,0.0744,159.96,0,0.5,0.15,37.62,3796.95,24.38
8407,0,V1_Borivali_Toll,522.43,44.21,0.1406,125.15,0,0.2,0.9,37.56,3797.74,24.39
8407,1,V2_JVLR_Interchange,797.08,30.53,0.1866,193.99,2,0.35,0.7,37.56,3797.74,24.39
8407,2,V3_Dadar_TT_Circle,767.36,28.75,0.2124,175.83,2,0.45,0.35,37.56,3797.74,24.39
8407,3,V4_Jogeshwari_WEH,419.87,31.2,0.0973,181.93,1,0.28,0.75,37.56,3797.74,24.39
8407,4,V5_BKC_Connector,644.55,29.94,0.1879,194.08,2,0.4,0.55,37.56,3797.74,24.39
8407,5,V6_Sion_Circle,654.05,34.08,0.1489,151.3,2,0.52,0.5,37.56,3797.74,24.39
8407,6,V7_Lower_Parel,362.41,34.2,0.1207,140.82,1,0.42,0.3,37.56,3797.74,24.39
8407,7,V8_South_Terminal,535.55,43.96,0.129,185.5,0,0.5,0.15,37.56,3797.74,24.39
8408,0,V1_Borivali_Toll,577.59,37.22,0.1325,207.05,0,0.2,0.9,37.49,3770.93,24.77
8408,1,V2_JVLR_Interchange,691.41,30.76,0.1667,149.73,2,0.35,0.7,37.49,3770.93,24.77
8408,2,V3_Dadar_TT_Circle,542.65,27.13,0.1041,205.4,2,0.45,0.35,37.49,3770.93,24.77
8408,3,V4_Jogeshwari_WEH,660.51,29.17,0.1775,208.46,1,0.28,0.75,37.49,3770.93,24.77
8408,4,V5_BKC_Connector,584.27,33.95,0.1328,138.63,2,0.4,0.55,37.49,3770.93,24.77
8408,5,V6_Sion_Circle,855.1,29.86,0.2066,180.69,2,0.52,0.5,37.49,3770.93,24.77
8408,6,V7_Lower_Parel,652.98,30.21,0.2183,188.26,1,0.42,0.3,37.49,3770.93,24.77
8408,7,V8_South_Terminal,457.78,46.49,0.1344,137.94,0,0.5,0.15,37.49,3770.93,24.77
8409,0,V1_Borivali_Toll,522.11,43.26,0.1411,127.28,0,0.2,0.9,37.43,3685.28,24.55
8409,1,V2_JVLR_Interchange,744.03,28.9,0.193,200.0,2,0.35,0.7,37.43,3685.28,24.55
8409,2,V3_Dadar_TT_Circle,691.5,28.46,0.1698,222.47,2,0.45,0.35,37.43,3685.28,24.55
8409,3,V4_Jogeshwari_WEH,505.02,27.87,0.0978,229.22,1,0.28,0.75,37.43,3685.28,24.55
8409,4,V5_BKC_Connector,628.21,30.91,0.1551,164.1,2,0.4,0.55,37.43,3685.28,24.55
8409,5,V6_Sion_Circle,581.1,28.88,0.1583,196.65,2,0.52,0.5,37.43,3685.28,24.55
8409,6,V7_Lower_Parel,292.76,32.5,0.0656,161.42,1,0.42,0.3,37.43,3685.28,24.55
8409,7,V8_South_Terminal,303.77,43.51,0.0951,167.37,0,0.5,0.15,37.43,3685.28,24.55
8410,0,V1_Borivali_Toll,605.85,40.48,0.1377,187.4,0,0.2,0.9,37.36,3618.7,26.29
8410,1,V2_JVLR_Interchange,525.74,31.08,0.1229,172.66,2,0.35,0.7,37.36,3618.7,26.29
8410,2,V3_Dadar_TT_Circle,629.64,31.11,0.1852,155.32,2,0.45,0.35,37.36,3618.7,26.29
8410,3,V4_Jogeshwari_WEH,521.13,28.32,0.1294,218.85,1,0.28,0.75,37.36,3618.7,26.29
8410,4,V5_BKC_Connector,697.09,31.96,0.1662,164.75,2,0.4,0.55,37.36,3618.7,26.29
8410,5,V6_Sion_Circle,746.72,30.47,0.1797,193.06,2,0.52,0.5,37.36,3618.7,26.29
8410,6,V7_Lower_Parel,312.03,28.98,0.0718,220.12,1,0.42,0.3,37.36,3618.7,26.29
8410,7,V8_South_Terminal,615.44,41.64,0.1721,174.6,0,0.5,0.15,37.36,3618.7,26.29
8411,0,V1_Borivali_Toll,498.41,39.52,0.1206,166.79,0,0.2,0.9,37.29,3692.64,24.88
8411,1,V2_JVLR_Interchange,862.71,28.12,0.2122,180.52,2,0.35,0.7,37.29,3692.64,24.88
8411,2,V3_Dadar_TT_Circle,757.7,30.71,0.2038,207.9,2,0.45,0.35,37.29,3692.64,24.88
8411,3,V4_Jogeshwari_WEH,443.96,30.68,0.065,192.25,1,0.28,0.75,37.29,3692.64,24.88
8411,4,V5_BKC_Connector,719.96,29.16,0.1559,167.38,2,0.4,0.55,37.29,3692.64,24.88
8411,5,V6_Sion_Circle,589.53,33.63,0.169,164.38,2,0.52,0.5,37.29,3692.64,24.88
8411,6,V7_Lower_Parel,481.95,32.9,0.1381,163.76,1,0.42,0.3,37.29,3692.64,24.88
8411,7,V8_South_Terminal,506.96,42.99,0.1088,165.03,0,0.5,0.15,37.29,3692.64,24.88
8412,0,V1_Borivali_Toll,463.61,42.29,0.1216,169.83,0,0.2,0.9,37.23,3739.36,25.67
8412,1,V2_JVLR_Interchange,781.67,33.1,0.1964,173.94,2,0.35,0.7,37.23,3739.36,25.67
